left	top	width	height	conf	text	name
384	2090	844	40	-1.0		01084.jpg
384	2090	174	39	94.205246	Approved	01084.jpg
578	2091	51	29	96.316589	the	01084.jpg
651	2090	71	31	88.015884	11th	01084.jpg
742	2092	60	38	96.556747	day	01084.jpg
821	2092	36	30	96.210953	of	01084.jpg
877	2092	125	36	96.620895	March,	01084.jpg
1021	2093	39	30	93.141861	A.	01084.jpg
1080	2093	39	31	92.452713	D.	01084.jpg
1142	2093	86	31	96.35627	1920.	01084.jpg
0	0	2200	2600	-1.0		01085.jpg
901	243	170	33	-1.0		01085.jpg
901	243	170	33	-1.0		01085.jpg
901	243	170	33	-1.0		01085.jpg
901	243	67	33	96.854759	No.	01085.jpg
987	244	84	32	96.752098	896.	01085.jpg
362	312	1250	41	-1.0		01085.jpg
362	312	1250	41	-1.0		01085.jpg
362	312	1250	41	-1.0		01085.jpg
362	314	36	32	96.524597	A	01085.jpg
413	313	143	34	95.09964	JOINT	01085.jpg
572	314	301	33	96.001625	RESOLUTION	01085.jpg
890	319	40	28	95.539391	to	01085.jpg
946	314	197	39	95.539391	Empower	01085.jpg
1159	313	76	33	96.900398	and	01085.jpg
1253	312	127	33	96.750679	Direct	01085.jpg
1396	312	65	33	93.302826	the	01085.jpg
1478	312	134	39	92.536873	Super-	01085.jpg
462	362	1149	42	-1.0		01085.jpg
462	362	1149	42	-1.0		01085.jpg
462	362	1149	42	-1.0		01085.jpg
462	365	99	33	96.745049	visor	01085.jpg
583	365	43	33	96.333916	of	01085.jpg
649	365	176	33	96.076096	Fairfield	01085.jpg
849	365	147	39	96.350761	County	01085.jpg
1020	370	39	27	96.75563	to	01085.jpg
1082	364	199	34	96.378815	Construct	01085.jpg
1305	376	23	25	96.929222	a	01085.jpg
1353	363	128	33	96.220512	Public	01085.jpg
1505	362	106	34	96.761848	Road	01085.jpg
463	414	1149	42	-1.0		01085.jpg
463	414	1149	42	-1.0		01085.jpg
463	414	1149	42	-1.0		01085.jpg
463	416	230	40	93.188667	Connecting	01085.jpg
707	416	248	34	92.097282	Jenkinsville	01085.jpg
969	416	105	33	96.741043	With	01085.jpg
1090	416	92	33	96.180763	Parr	01085.jpg
1196	415	145	40	96.347824	Shoals,	01085.jpg
1358	415	96	33	96.593468	Both	01085.jpg
1471	414	38	33	96.039116	in	01085.jpg
1523	414	89	34	96.428238	Said	01085.jpg
463	467	935	41	-1.0		01085.jpg
463	467	935	41	-1.0		01085.jpg
463	467	935	41	-1.0		01085.jpg
463	468	158	40	96.802864	County,	01085.jpg
643	468	75	33	96.326286	and	01085.jpg
741	468	200	40	96.287834	Providing	01085.jpg
962	468	66	33	96.815475	the	01085.jpg
1050	468	133	32	96.193367	Means	01085.jpg
1202	467	196	33	96.488426	Therefor.	01085.jpg
413	538	1199	41	-1.0		01085.jpg
413	538	1199	41	-1.0		01085.jpg
413	538	1199	41	-1.0		01085.jpg
413	538	147	33	96.010887	Section	01085.jpg
582	540	32	31	95.007309	1.	01085.jpg
633	539	148	40	95.007309	County	01085.jpg
798	539	220	40	96.316193	Supervisor	01085.jpg
1035	538	42	34	96.317665	of	01085.jpg
1097	538	176	33	95.158325	Fairfield	01085.jpg
1293	538	147	39	95.158325	County	01085.jpg
1459	543	40	27	92.436371	to	01085.jpg
1518	542	94	28	91.47049	Con-	01085.jpg
364	588	1249	42	-1.0		01085.jpg
364	588	1249	42	-1.0		01085.jpg
364	588	1249	42	-1.0		01085.jpg
364	594	117	29	96.235916	struct	01085.jpg
498	590	105	33	96.807785	Road	01085.jpg
623	590	231	40	91.703148	Connecting	01085.jpg
872	590	246	34	91.235092	Jenkinsville	01085.jpg
1137	590	75	33	96.257996	and	01085.jpg
1233	590	92	32	93.233215	Parr	01085.jpg
1342	588	271	34	91.512726	Shoals—Pro-	01085.jpg
364	640	1248	43	-1.0		01085.jpg
364	640	1248	43	-1.0		01085.jpg
364	640	1248	43	-1.0		01085.jpg
364	641	207	33	90.844475	visos.—Be	01085.jpg
596	642	24	32	96.793839	it	01085.jpg
645	644	147	30	96.420158	resolved	01085.jpg
816	644	41	39	96.761932	by	01085.jpg
881	643	53	31	96.471901	the	01085.jpg
959	643	138	32	96.927155	General	01085.jpg
1123	643	172	39	96.506149	Assembly	01085.jpg
1319	642	37	31	96.102837	of	01085.jpg
1381	642	53	31	96.376869	the	01085.jpg
1461	642	89	31	96.702217	State	01085.jpg
1575	640	37	31	96.928284	of	01085.jpg
367	693	1246	41	-1.0		01085.jpg
367	693	1246	41	-1.0		01085.jpg
367	693	1246	41	-1.0		01085.jpg
367	694	103	32	96.466049	South	01085.jpg
496	694	169	32	96.279518	Carolina:	01085.jpg
692	694	126	32	96.579872	Within	01085.jpg
844	695	99	39	95.944801	thirty	01085.jpg
970	695	79	39	96.732658	days	01085.jpg
1075	694	88	31	96.808678	after	01085.jpg
1188	694	53	31	93.282707	the	01085.jpg
1268	694	191	31	32.460983	ratificanion	01085.jpg
1486	698	37	25	96.390091	of	01085.jpg
1549	693	64	30	96.390091	this	01085.jpg
364	744	1250	42	-1.0		01085.jpg
364	744	1250	42	-1.0		01085.jpg
364	744	1250	42	-1.0		01085.jpg
364	745	89	40	95.973572	Joint	01085.jpg
473	746	199	36	96.22464	Resolution,	01085.jpg
692	747	53	30	96.385353	the	01085.jpg
765	746	195	40	96.22464	Supervisor	01085.jpg
979	746	36	31	96.849991	of	01085.jpg
1037	744	152	33	96.233376	Fairfield	01085.jpg
1208	751	120	34	96.744431	county	01085.jpg
1348	745	80	31	96.473656	shall	01085.jpg
1448	744	127	40	95.556824	employ	01085.jpg
1594	754	20	21	96.97654	a	01085.jpg
366	795	1248	42	-1.0		01085.jpg
366	795	1248	42	-1.0		01085.jpg
366	795	1248	42	-1.0		01085.jpg
366	797	113	31	96.225929	skilled	01085.jpg
501	807	157	30	96.693016	surveyor	01085.jpg
679	803	33	25	96.496056	to	01085.jpg
734	808	128	29	95.967438	survey,	01085.jpg
883	798	105	30	96.353058	define	01085.jpg
1008	798	64	31	95.428726	and	01085.jpg
1094	798	51	39	95.428726	lay	01085.jpg
1166	797	49	31	95.033806	off	01085.jpg
1235	808	19	20	95.033806	a	01085.jpg
1276	797	79	31	95.297096	road	01085.jpg
1376	796	129	40	96.15609	leading	01085.jpg
1527	795	87	31	96.15609	from	01085.jpg
366	847	1249	42	-1.0		01085.jpg
366	847	1249	42	-1.0		01085.jpg
366	847	1249	42	-1.0		01085.jpg
366	849	53	30	96.743027	the	01085.jpg
436	854	84	25	96.743027	most	01085.jpg
537	849	135	31	96.155182	suitable	01085.jpg
690	849	90	40	96.516914	point	01085.jpg
797	859	41	21	96.580963	on	01085.jpg
857	849	52	30	96.375313	the	01085.jpg
927	849	106	40	96.72831	public	01085.jpg
1054	849	78	31	96.438553	road	01085.jpg
1151	848	129	40	96.438553	leading	01085.jpg
1300	848	86	31	92.226364	from	01085.jpg
1405	847	210	41	91.917747	Jenkinsville	01085.jpg
366	899	1249	41	-1.0		01085.jpg
366	899	1249	41	-1.0		01085.jpg
366	899	1249	41	-1.0		01085.jpg
366	906	33	25	96.894608	to	01085.jpg
419	900	127	36	96.882988	Alston,	01085.jpg
567	900	32	30	96.890358	in	01085.jpg
621	900	69	31	96.434532	said	01085.jpg
710	906	129	34	96.392982	county,	01085.jpg
860	906	33	25	96.49897	to	01085.jpg
913	901	54	30	96.841011	the	01085.jpg
989	900	82	31	96.47023	Parr	01085.jpg
1094	900	125	36	96.460815	Shoals,	01085.jpg
1240	911	19	20	95.974945	a	01085.jpg
1281	900	143	31	96.448967	distance	01085.jpg
1445	899	170	31	96.261993	estimated	01085.jpg
366	944	477	39	-1.0		01085.jpg
366	944	477	39	-1.0		01085.jpg
366	944	477	39	-1.0		01085.jpg
366	951	36	31	95.792191	of	01085.jpg
429	962	60	20	96.437691	one	01085.jpg
513	944	63	38	96.461136	and	01085.jpg
601	962	19	20	96.133148	a	01085.jpg
646	951	70	31	88.238899	half	01085.jpg
742	952	101	31	88.238899	miles.	01085.jpg
889	951	727	40	-1.0		01085.jpg
889	951	727	40	-1.0		01085.jpg
889	951	727	40	-1.0		01085.jpg
889	952	91	31	96.397659	With	01085.jpg
1006	952	53	31	96.397659	the	01085.jpg
1086	951	236	39	96.409431	specifications	01085.jpg
1347	951	168	31	93.21862	aforesaid	01085.jpg
1541	961	75	30	92.783424	sup-	01085.jpg
365	1002	1252	41	-1.0		01085.jpg
365	1002	1252	41	-1.0		01085.jpg
365	1002	1252	41	-1.0		01085.jpg
365	1002	96	41	96.687698	plied,	01085.jpg
482	1003	53	30	96.503677	the	01085.jpg
557	1003	69	31	96.809227	said	01085.jpg
649	1002	196	41	96.846436	Supervisor	01085.jpg
866	1003	80	31	96.366768	shall	01085.jpg
971	1003	168	31	96.715805	forthwith	01085.jpg
1160	1004	139	39	96.188255	proceed	01085.jpg
1321	1009	33	25	96.279015	to	01085.jpg
1376	1008	165	26	96.817711	construct	01085.jpg
1562	1003	55	30	96.481026	the	01085.jpg
366	1053	1251	41	-1.0		01085.jpg
366	1053	1251	41	-1.0		01085.jpg
366	1053	1251	41	-1.0		01085.jpg
366	1053	69	32	96.651909	said	01085.jpg
451	1055	78	30	96.489937	road	01085.jpg
544	1054	227	31	96.245346	hereinbefore	01085.jpg
786	1054	138	37	96.245346	defined,	01085.jpg
939	1055	63	30	96.755646	and	01085.jpg
1020	1061	32	24	96.75341	to	01085.jpg
1068	1055	96	31	96.533325	assist	01085.jpg
1181	1055	53	30	96.902481	the	01085.jpg
1250	1065	131	29	96.098991	process	01085.jpg
1398	1054	36	31	93.272842	of	01085.jpg
1451	1060	166	25	91.505829	construc-	01085.jpg
366	1105	1250	38	-1.0		01085.jpg
366	1105	1250	38	-1.0		01085.jpg
366	1105	1250	38	-1.0		01085.jpg
366	1105	67	31	96.695068	tion	01085.jpg
449	1105	40	31	96.738754	he	01085.jpg
507	1105	26	32	96.814644	is	01085.jpg
551	1105	32	31	96.960876	in	01085.jpg
599	1105	146	32	96.642784	addition	01085.jpg
762	1106	200	36	96.528244	authorized,	01085.jpg
981	1106	31	30	96.561607	in	01085.jpg
1029	1106	50	31	96.814812	his	01085.jpg
1097	1106	185	37	96.661339	discretion,	01085.jpg
1300	1106	69	31	96.552361	also	01085.jpg
1388	1111	33	26	96.94281	to	01085.jpg
1439	1105	70	32	96.964989	hire	01085.jpg
1526	1106	90	30	96.630424	labor	01085.jpg
369	1155	1247	42	-1.0		01085.jpg
369	1155	1247	42	-1.0		01085.jpg
369	1155	1247	42	-1.0		01085.jpg
369	1156	52	31	96.63279	for	01085.jpg
439	1157	54	31	96.529457	the	01085.jpg
510	1155	151	42	96.658089	purpose,	01085.jpg
679	1167	37	21	96.574158	or	01085.jpg
733	1163	57	34	96.426971	put	01085.jpg
809	1158	53	30	96.426971	the	01085.jpg
882	1168	97	26	96.837563	same,	01085.jpg
997	1168	38	20	96.354881	or	01085.jpg
1052	1163	73	34	96.263176	part	01085.jpg
1143	1157	140	37	96.263176	thereof,	01085.jpg
1302	1163	34	25	96.727798	to	01085.jpg
1354	1163	163	26	93.265648	contract:	01085.jpg
1537	1157	79	31	92.665062	Pro-	01085.jpg
367	1207	1250	42	-1.0		01085.jpg
367	1207	1250	42	-1.0		01085.jpg
367	1207	1250	42	-1.0		01085.jpg
367	1208	106	36	96.072037	vided,	01085.jpg
495	1207	81	32	96.147835	Free	01085.jpg
596	1209	64	30	95.319824	and	01085.jpg
680	1209	128	31	96.367767	convict	01085.jpg
828	1209	90	31	96.69603	labor	01085.jpg
940	1209	80	31	96.203545	shall	01085.jpg
1042	1215	56	25	96.895172	not	01085.jpg
1119	1209	39	31	96.373856	be	01085.jpg
1179	1208	131	32	95.948631	utilized	01085.jpg
1331	1209	148	40	96.157249	together	01085.jpg
1500	1219	41	20	96.173363	on	01085.jpg
1563	1208	54	31	96.173363	the	01085.jpg
366	1259	1251	42	-1.0		01085.jpg
366	1259	1251	42	-1.0		01085.jpg
366	1259	1251	42	-1.0		01085.jpg
366	1260	108	30	96.533226	work:	01085.jpg
494	1259	174	37	96.454681	Provided,	01085.jpg
690	1259	138	38	96.64933	further,	01085.jpg
847	1259	86	32	96.396111	That	01085.jpg
952	1260	114	31	96.593674	before	01085.jpg
1084	1260	161	41	96.612091	engaging	01085.jpg
1264	1260	31	30	96.53614	in	01085.jpg
1315	1261	54	30	96.53614	the	01085.jpg
1388	1260	229	41	96.677429	performance	01085.jpg
367	1310	1251	41	-1.0		01085.jpg
367	1310	1251	41	-1.0		01085.jpg
367	1310	1251	41	-1.0		01085.jpg
367	1310	37	32	96.893456	of	01085.jpg
432	1311	53	31	96.355103	the	01085.jpg
512	1311	70	32	96.629837	said	01085.jpg
609	1312	91	31	96.80085	work	01085.jpg
727	1323	36	20	96.061745	as	01085.jpg
791	1312	151	39	96.061745	specified	01085.jpg
969	1311	121	37	96.801155	herein,	01085.jpg
1118	1312	55	31	96.440674	the	01085.jpg
1203	1311	195	39	96.537193	Supervisor	01085.jpg
1426	1311	81	32	95.549973	shall	01085.jpg
1534	1311	84	32	95.549973	have	01085.jpg
368	1357	1250	38	-1.0		01085.jpg
368	1357	1250	38	-1.0		01085.jpg
368	1357	1250	38	-1.0		01085.jpg
368	1362	145	32	96.387199	received	01085.jpg
540	1368	34	26	96.893364	at	01085.jpg
601	1362	80	31	96.710968	least	01085.jpg
709	1363	148	31	96.181915	one-half	01085.jpg
887	1363	53	31	96.347054	the	01085.jpg
968	1362	170	32	96.477821	estimated	01085.jpg
1166	1368	70	26	96.50679	cost	01085.jpg
1263	1363	36	31	96.719849	of	01085.jpg
1329	1357	220	38	96.097267	construction	01085.jpg
1579	1362	39	32	96.097267	of	01085.jpg
366	1414	1251	41	-1.0		01085.jpg
366	1414	1251	41	-1.0		01085.jpg
366	1414	1251	41	-1.0		01085.jpg
366	1414	55	31	96.647125	the	01085.jpg
445	1414	69	31	95.501701	said	01085.jpg
539	1414	90	36	96.892776	road,	01085.jpg
653	1414	166	41	96.502068	including	01085.jpg
841	1425	63	30	96.052818	any	01085.jpg
928	1424	171	30	96.052818	necessary	01085.jpg
1124	1414	250	32	96.790329	condemnation	01085.jpg
1399	1414	36	32	96.155998	of	01085.jpg
1461	1414	76	31	95.929352	land	01085.jpg
1564	1414	53	31	95.859573	for	01085.jpg
366	1465	1251	41	-1.0		01085.jpg
366	1465	1251	41	-1.0		01085.jpg
366	1465	1251	41	-1.0		01085.jpg
366	1465	54	31	96.157875	the	01085.jpg
436	1475	140	31	95.980583	purpose	01085.jpg
593	1465	37	32	96.844765	of	01085.jpg
647	1465	86	40	96.153625	right	01085.jpg
750	1465	36	32	96.884453	of	01085.jpg
803	1476	82	29	96.479645	way,	01085.jpg
905	1465	86	31	96.896202	from	01085.jpg
1008	1465	178	32	96.056686	individual	01085.jpg
1204	1476	38	21	96.572197	or	01085.jpg
1258	1466	95	31	96.572197	other	01085.jpg
1371	1476	130	21	93.265526	sources	01085.jpg
1519	1465	98	32	92.619255	inter-	01085.jpg
368	1517	1249	39	-1.0		01085.jpg
368	1517	1249	39	-1.0		01085.jpg
368	1517	1249	39	-1.0		01085.jpg
368	1517	89	30	96.505486	ested	01085.jpg
478	1517	63	31	96.437836	and	01085.jpg
564	1522	33	26	96.713135	to	01085.jpg
616	1517	39	30	96.721405	be	01085.jpg
676	1517	159	31	96.246101	benefited	01085.jpg
858	1517	151	39	96.395103	specially	01085.jpg
1030	1517	41	38	96.542084	by	01085.jpg
1092	1517	54	31	96.724525	the	01085.jpg
1169	1517	220	31	96.269722	construction	01085.jpg
1413	1517	36	31	96.7677	of	01085.jpg
1472	1518	54	30	96.784805	the	01085.jpg
1548	1517	69	31	96.352448	said	01085.jpg
367	1569	88	30	-1.0		01085.jpg
367	1569	88	30	-1.0		01085.jpg
367	1569	88	30	-1.0		01085.jpg
367	1569	88	30	96.209663	road.	01085.jpg
418	1633	1200	43	-1.0		01085.jpg
418	1633	1200	43	-1.0		01085.jpg
418	1633	1200	43	-1.0		01085.jpg
418	1633	19	41	92.991859	§	01085.jpg
453	1635	35	32	95.100945	2.	01085.jpg
505	1635	54	31	96.637032	All	01085.jpg
577	1636	80	31	96.948662	Acts	01085.jpg
674	1646	37	21	96.702995	or	01085.jpg
727	1642	90	34	96.467529	parts	01085.jpg
834	1636	36	30	96.982529	of	01085.jpg
889	1636	79	31	96.573578	Acts	01085.jpg
986	1636	210	31	96.261932	inconsistent	01085.jpg
1213	1635	77	32	96.705101	with	01085.jpg
1309	1637	53	31	96.885704	the	01085.jpg
1379	1636	183	40	96.926559	provisions	01085.jpg
1581	1636	37	31	96.923141	of	01085.jpg
367	1687	1252	41	-1.0		01085.jpg
367	1687	1252	41	-1.0		01085.jpg
367	1687	1252	41	-1.0		01085.jpg
367	1687	64	31	96.521706	this	01085.jpg
454	1687	191	32	96.237091	Resolution	01085.jpg
667	1698	55	21	96.105446	are	01085.jpg
744	1687	120	40	96.105446	hereby	01085.jpg
887	1687	147	40	96.382362	repealed	01085.jpg
1058	1698	36	20	95.641113	so	01085.jpg
1119	1687	51	32	95.641113	far	01085.jpg
1192	1699	35	19	96.408684	as	01085.jpg
1250	1688	76	40	96.527054	they	01085.jpg
1348	1688	96	31	96.770683	effect	01085.jpg
1467	1688	54	31	93.287483	the	01085.jpg
1543	1698	76	30	91.893593	pro-	01085.jpg
367	1738	491	32	-1.0		01085.jpg
367	1738	491	32	-1.0		01085.jpg
367	1738	491	32	-1.0		01085.jpg
367	1738	120	32	96.829689	visions	01085.jpg
511	1738	37	31	96.643707	of	01085.jpg
571	1739	64	31	95.187363	this	01085.jpg
658	1739	200	31	96.086624	Resolution.	01085.jpg
419	1804	1200	42	-1.0		01085.jpg
419	1804	1200	42	-1.0		01085.jpg
419	1804	1200	42	-1.0		01085.jpg
419	1804	18	41	93.016541	§	01085.jpg
458	1806	34	31	94.720741	3.	01085.jpg
513	1804	80	33	96.295761	This	01085.jpg
614	1806	189	31	96.541008	Resolution	01085.jpg
824	1807	79	31	95.788101	shall	01085.jpg
923	1807	131	30	96.722046	become	01085.jpg
1074	1806	150	32	95.930862	effective	01085.jpg
1244	1817	88	29	96.182777	upon	01085.jpg
1354	1807	39	31	96.182777	its	01085.jpg
1415	1807	204	31	96.508949	ratification.	01085.jpg
410	1857	857	41	-1.0		01085.jpg
410	1857	857	41	-1.0		01085.jpg
410	1857	857	41	-1.0		01085.jpg
410	1858	176	40	96.6549	Approved	01085.jpg
604	1858	54	30	96.306419	the	01085.jpg
679	1857	73	31	96.532272	10th	01085.jpg
772	1858	62	39	96.422119	day	01085.jpg
853	1858	37	31	96.189659	of	01085.jpg
910	1858	126	36	96.687546	March,	01085.jpg
1057	1858	39	31	93.199532	A.	01085.jpg
1116	1858	40	31	92.318527	D.	01085.jpg
1179	1858	88	31	96.180565	1920.	01085.jpg
904	2009	171	33	-1.0		01085.jpg
904	2009	171	33	-1.0		01085.jpg
904	2009	171	33	-1.0		01085.jpg
904	2009	68	33	96.584068	No.	01085.jpg
989	2009	86	33	93.407303	897.	01085.jpg
368	2058	1254	62	-1.0		01085.jpg
368	2058	1254	62	-1.0		01085.jpg
368	2058	1254	62	-1.0		01085.jpg
368	2079	36	32	96.42189	A	01085.jpg
429	2078	144	34	96.449326	JOINT	01085.jpg
600	2077	301	34	95.974281	RESOLUTION	01085.jpg
930	2081	40	29	96.027061	to	01085.jpg
999	2077	159	33	96.295914	Provide	01085.jpg
1185	2077	62	33	96.648674	for	01085.jpg
1274	2078	67	33	96.872345	the	01085.jpg
1369	2058	182	62	96.805908	Payment	01085.jpg
1579	2078	43	33	96.658241	of	01085.jpg
459	2128	1164	41	-1.0		01085.jpg
459	2128	1164	41	-1.0		01085.jpg
459	2128	1164	41	-1.0		01085.jpg
459	2129	274	40	13.92514	.Ninety-Eight	01085.jpg
758	2129	150	33	96.601585	Dollars	01085.jpg
931	2133	41	28	93.290161	to	01085.jpg
995	2129	38	32	89.096901	L.	01085.jpg
1059	2129	47	33	89.955276	H.	01085.jpg
1132	2129	143	32	96.305565	Barnes	01085.jpg
1300	2129	61	33	96.375443	for	01085.jpg
1385	2129	126	33	96.554825	Cattle	01085.jpg
1535	2128	88	34	95.935318	Lost	01085.jpg
467	2181	256	41	-1.0		01085.jpg
467	2181	256	41	-1.0		01085.jpg
467	2181	256	41	-1.0		01085.jpg
467	2182	50	40	93.296463	by	01085.jpg
535	2181	188	40	91.509506	Dipping..	01085.jpg
418	2247	1206	35	-1.0		01085.jpg
418	2247	1206	35	-1.0		01085.jpg
418	2247	1206	35	-1.0		01085.jpg
418	2249	148	33	96.670929	Section	01085.jpg
596	2249	32	32	93.227753	1.	01085.jpg
658	2249	38	32	91.842354	L.	01085.jpg
726	2248	46	33	91.449554	H.	01085.jpg
801	2248	142	33	96.849007	Barnes	01085.jpg
970	2253	40	28	96.965874	to	01085.jpg
1038	2248	54	33	96.732903	Be	01085.jpg
1120	2248	92	34	96.095871	Paid	01085.jpg
1241	2247	64	34	93.304451	for	01085.jpg
1332	2247	236	35	87.810966	Cattle.—Be	01085.jpg
1599	2249	25	32	92.646332	it	01085.jpg
370	2300	1252	42	-1.0		01085.jpg
370	2300	1252	42	-1.0		01085.jpg
370	2300	1252	42	-1.0		01085.jpg
370	2303	145	30	95.991463	resolved	01085.jpg
534	2303	43	39	95.991463	by	01085.jpg
596	2302	53	31	96.447586	the	01085.jpg
670	2302	138	31	96.172806	General	01085.jpg
829	2301	172	39	95.82515	Assembly	01085.jpg
1021	2301	38	30	96.589722	of	01085.jpg
1080	2302	54	31	96.297012	the	01085.jpg
1155	2301	91	32	96.597672	State	01085.jpg
1267	2302	38	31	96.856239	of	01085.jpg
1327	2302	104	33	96.446297	South	01085.jpg
1451	2300	171	32	96.819778	Carolina:	01085.jpg
0	0	2200	2600	-1.0		01086.jpg
350	232	1240	42	-1.0		01086.jpg
350	232	1240	42	-1.0		01086.jpg
350	232	1240	42	-1.0		01086.jpg
350	232	85	32	96.486282	That	01086.jpg
450	234	53	31	96.718613	the	01086.jpg
517	233	214	41	95.994522	Comptroller	01086.jpg
745	233	137	32	96.327606	General	01086.jpg
897	234	49	36	96.845833	be,	01086.jpg
961	234	63	30	95.619888	and	01086.jpg
1040	233	40	31	95.619888	he	01086.jpg
1096	233	27	31	96.161415	is	01086.jpg
1138	234	128	39	96.473785	hereby,	01086.jpg
1283	233	149	40	96.022964	required	01086.jpg
1449	238	34	26	96.505234	to	01086.jpg
1498	233	92	31	96.891289	draw	01086.jpg
350	284	1240	40	-1.0		01086.jpg
350	284	1240	40	-1.0		01086.jpg
350	284	1240	40	-1.0		01086.jpg
350	284	50	32	96.355774	his	01086.jpg
420	290	142	26	96.185982	warrant	01086.jpg
582	284	32	31	96.540955	in	01086.jpg
637	284	95	31	95.91658	favor	01086.jpg
753	284	36	31	93.296638	of	01086.jpg
812	284	36	32	93.176369	L.	01086.jpg
871	284	43	31	93.079948	H.	01086.jpg
936	284	122	31	96.507019	Barnes	01086.jpg
1082	284	53	31	93.301315	for	01086.jpg
1155	284	214	40	92.166649	ninety-eight	01086.jpg
1390	284	121	31	96.531662	dollars	01086.jpg
1536	284	54	30	96.694328	for	01086.jpg
350	334	1239	41	-1.0		01086.jpg
350	334	1239	41	-1.0		01086.jpg
350	334	1239	41	-1.0		01086.jpg
350	336	54	30	96.0578	the	01086.jpg
429	336	65	31	96.608162	loss	01086.jpg
520	335	37	31	96.884018	of	01086.jpg
584	336	104	35	96.802849	cattle,	01086.jpg
715	335	104	31	96.260239	which	01086.jpg
845	335	65	31	96.18103	loss	01086.jpg
936	345	67	21	95.798004	was	01086.jpg
1029	335	118	31	95.798004	caused	01086.jpg
1176	334	86	31	95.818321	from	01086.jpg
1289	334	134	41	96.599846	dipping	01086.jpg
1452	334	54	31	96.734001	for	01086.jpg
1533	335	56	30	96.742195	the	01086.jpg
350	385	1238	41	-1.0		01086.jpg
350	385	1238	41	-1.0		01086.jpg
350	385	1238	41	-1.0		01086.jpg
350	386	195	31	96.523369	eradication	01086.jpg
566	386	36	31	96.78054	of	01086.jpg
623	386	95	31	96.300049	cattle	01086.jpg
739	386	81	31	96.699013	ticks	01086.jpg
839	386	103	31	96.484154	under	01086.jpg
962	386	54	31	96.484154	the	01086.jpg
1036	385	156	31	96.513283	direction	01086.jpg
1212	385	37	31	96.898743	of	01086.jpg
1271	386	53	31	96.229767	the	01086.jpg
1346	386	108	40	96.368454	Agent	01086.jpg
1474	385	37	31	96.86673	of	01086.jpg
1534	386	54	30	96.733765	the	01086.jpg
351	435	1112	41	-1.0		01086.jpg
351	435	1112	41	-1.0		01086.jpg
351	435	1112	41	-1.0		01086.jpg
351	437	99	36	96.637665	State,	01086.jpg
470	438	64	30	96.925507	and	01086.jpg
552	437	54	31	96.630547	the	01086.jpg
626	436	89	33	96.488892	State	01086.jpg
735	435	178	32	96.667244	Treasurer	01086.jpg
931	436	38	31	96.87236	be	01086.jpg
991	436	147	40	96.586159	required	01086.jpg
1158	441	33	26	96.181778	to	01086.jpg
1210	447	63	29	96.181778	pay	01086.jpg
1292	437	53	30	96.965614	the	01086.jpg
1366	447	97	20	96.389503	same.	01086.jpg
390	484	848	75	-1.0		01086.jpg
390	484	848	75	-1.0		01086.jpg
390	484	848	75	-1.0		01086.jpg
390	484	175	75	96.496773	Approved	01086.jpg
584	488	53	30	96.70903	the	01086.jpg
659	487	72	31	96.589302	12th	01086.jpg
750	488	61	39	96.85836	day	01086.jpg
829	487	37	31	96.20623	of	01086.jpg
886	487	125	36	96.703552	March,	01086.jpg
1030	488	40	29	93.240295	A.	01086.jpg
1089	487	39	30	91.958244	D.	01086.jpg
1151	486	87	32	96.473015	1920.	01086.jpg
880	652	168	33	-1.0		01086.jpg
880	652	168	33	-1.0		01086.jpg
